CENARIO,POSTO,MES1,MES2,MES3,MES4,MES5,MES6
6,17,1402.6268221575897,3221.9490311326613,1443.5537432288168,1002.2559643447875,1520.3615747050083,1283.5858328005136
6,18,1604.5230307138615,3593.6040018709,1609.6106308795606,1134.946618483041,1723.7367266341819,1438.7227027917872
6,19,0.0,0.0,0.0,0.0,0.0,0.0
6,20,0.0,0.0,0.0,0.0,0.0,0.0
6,21,0.0,0.0,0.0,0.0,0.0,0.0
6,22,141.1636949879604,155.31871524793473,104.44946627111055,79.24100605670355,60.037863754045894,44.13000075661386
6,23,177.90978730927742,192.1392554455296,133.34916494406784,98.06976188468767,74.23229952770585,56.985318247151255
6,24,550.8944287482417,655.9895963657791,383.74421306586515,292.98828316287944,232.47104730571075,180.21806656253537
6,25,262.7567675532436,397.6551812066096,221.58037788437719,174.31547158619324,138.8393271331023,108.69102110318588
6,26,0.0,0.0,0.0,0.0,0.0,0.0
6,27,0.0,0.0,0.0,0.0,0.0,0.0
6,28,282.40871010696253,420.6408284920937,235.0770262238633,182.51379719279294,147.55264710955,117.33426449016457
6,29,0.0,0.0,0.0,0.0,0.0,0.0
6,30,0.0,0.0,0.0,0.0,0.0,0.0
6,31,1628.2373619171526,2029.8176545897427,1186.9862444105179,915.989767906399,734.358955427498,578.9953752376051
6,32,1695.65355006028,2100.537727129094,1236.2572415603443,952.3713338514394,768.8956721606784,606.8091071021008
6,33,2607.3937688835963,3043.923773304468,1925.9199963525598,1456.7858853364205,1207.5541311439645,970.4965591959108
6,34,4991.9186990103335,7430.1723149041,4105.919047452472,3052.9671910459315,3504.268659213692,2861.0162855550716
6,35,0.0,0.0,0.0,0.0,0.0,0.0
6,36,0.0,0.0,0.0,0.0,0.0,0.0
6,37,0.0,0.0,0.0,0.0,0.0,0.0
6,38,0.0,0.0,0.0,0.0,0.0,0.0
6,39,0.0,0.0,0.0,0.0,0.0,0.0
6,40,0.0,0.0,0.0,0.0,0.0,0.0
6,41,0.0,0.0,0.0,0.0,0.0,0.0
6,42,0.0,0.0,0.0,0.0,0.0,0.0
6,43,0.0,0.0,0.0,0.0,0.0,0.0
6,44,0.0,0.0,0.0,0.0,0.0,0.0
6,45,0.0,0.0,0.0,0.0,0.0,0.0
6,46,0.0,0.0,0.0,0.0,0.0,0.0
6,47,91.62761785077099,495.8733076021616,225.0670822025636,151.54115228145844,1189.3884181263518,1037.3966286564662
6,48,91.61023280288215,502.10353253182495,228.37023197450517,151.49648703239006,1219.3326786414161,1046.151659549826
6,49,135.48518675855908,630.1899130969077,276.74808001909474,181.68733180629974,1866.3222900871942,1262.9342934695012
6,50,182.00126172411652,743.126661116142,331.7426347089247,210.1094009400183,2682.0978520082876,1715.8754711204176
6,51,186.90764112589514,749.3256901166158,336.6447435901326,213.48894324249017,2743.342564263134,1751.1236405506186
6,52,194.69092484464335,770.0299517717551,345.19277748086887,216.70623220104366,2870.164834770716,1823.6651761585301
6,53,0.0,0.0,0.0,0.0,0.0,0.0
6,54,0.0,0.0,0.0,0.0,0.0,0.0
6,55,0.0,0.0,0.0,0.0,0.0,0.0
6,56,0.0,0.0,0.0,0.0,0.0,0.0
6,57,39.865669584730256,107.68133494096564,54.42238925284846,24.14262230548617,30.497127769862296,27.233631165151035
6,58,0.0,0.0,0.0,0.0,0.0,0.0
6,59,0.0,0.0,0.0,0.0,0.0,0.0
6,60,0.0,0.0,0.0,0.0,0.0,0.0
6,61,358.04322378973484,1031.995386290703,476.03921958386525,296.4324671057933,4307.361401189512,2047.503394394815
6,62,382.68124340333156,1058.0598923296986,497.10218032979594,309.5116678333304,4479.942741993034,2113.299961169614
6,63,436.643865179865,1107.6804469039987,551.2859432903892,352.6461816264445,4888.780335055359,2264.704849014948
6,64,0.0,0.0,0.0,0.0,0.0,0.0
6,65,0.0,0.0,0.0,0.0,0.0,0.0
6,66,0.0,0.0,0.0,0.0,0.0,0.0
6,67,0.0,0.0,0.0,0.0,0.0,0.0
6,68,0.0,0.0,0.0,0.0,0.0,0.0
6,69,0.0,0.0,0.0,0.0,0.0,0.0
6,70,0.0,0.0,0.0,0.0,0.0,0.0
6,71,8.936227000573545,22.336227620716823,10.31020375368799,24.493160248144275,22.990056971559568,37.64837224095982
6,72,9.084174358783333,25.974250075406808,13.484379522891066,24.724891553370348,27.76031419361774,41.425894793005185
6,73,11.945690469045172,30.736953053488385,24.596956612884618,42.3065324315141,43.5142946110919,60.2049907166891
6,74,108.71797544724461,200.44622216153334,105.88874585488867,129.45693366778173,126.11357306902634,197.4114938958678
6,75,0.0,0.0,0.0,0.0,0.0,0.0
6,76,123.82042065857625,241.56976869002182,159.78190979261066,203.19226213975713,196.93591163946124,289.4091672630295
6,77,146.41230691303883,305.5027224719245,206.8940140308174,325.5398013972735,291.5712457390697,410.54229592199465
6,78,149.8081504536815,319.7202480111147,212.73521681754923,354.30652320469494,313.2563279263658,438.2554573424351
6,79,0.0,0.0,0.0,0.0,0.0,0.0
6,80,0.0,0.0,0.0,0.0,0.0,0.0
6,81,188.23864416413696,429.620300449951,291.2042099850512,590.3719775814004,478.1679649041351,646.1104709069917
6,82,0.0,0.0,0.0,0.0,0.0,0.0
6,83,0.0,0.0,0.0,0.0,0.0,0.0
6,84,0.0,0.0,0.0,0.0,0.0,0.0
6,85,0.0,0.0,0.0,0.0,0.0,0.0
6,86,0.0,0.0,0.0,0.0,0.0,0.0
6,87,0.0,0.0,0.0,0.0,0.0,0.0
6,88,0.0,0.0,0.0,0.0,0.0,0.0
6,89,39.56815931573919,114.68989396462302,54.60248816133027,168.88235888956055,321.6141039419943,444.62850762889343
6,90,0.0,0.0,0.0,0.0,0.0,0.0
6,91,0.0,0.0,0.0,0.0,0.0,0.0
6,92,128.68528906838722,428.8295046031651,181.894103491685,396.38418378632616,1100.8904745140078,1493.7350170027778
6,93,6.5021573569295965,7.479615992041865,2.824122442518065,3.070088440069644,36.845563802431144,97.13424552953414
6,94,173.5633758063149,468.0309828615761,208.504873219146,431.6314101273269,1202.953766777927,1785.6170289775216
6,95,0.0,0.0,0.0,0.0,0.0,0.0
6,96,0.0,0.0,0.0,0.0,0.0,0.0
6,97,68.27390921106212,124.38082784416633,48.864577918672715,32.49924371885104,330.5016112330507,668.2098829873619
6,98,56.70196927869869,106.3019492100798,41.43006218700361,27.715665402204362,238.23400489261692,420.15661412661007
6,99,62.173898089632864,64.30127739826769,54.17324858851614,49.95978134948358,55.911377270102065,52.68709729602573
6,100,0.0,0.0,0.0,0.0,0.0,0.0
6,101,26.407680879006417,108.42634223546946,48.85138823551779,112.97978752888301,90.42204411629656,179.70635507093803
6,102,101.4834739071118,71.7563522935325,49.21194144526243,44.24142318490383,230.59604720591028,233.39650645294017
6,103,105.54488861963794,72.3410240146668,52.03784549979026,45.91861822602692,240.93524185976852,242.38147541438462
6,104,38.1422747129559,38.56439501420553,13.119543917811068,8.225313964489855,75.01294613014733,12.084007292306262
6,105,0.0,0.0,0.0,0.0,0.0,0.0
6,106,0.0,0.0,0.0,0.0,0.0,0.0
6,107,0.0,0.0,0.0,0.0,0.0,0.0
6,108,0.0,0.0,0.0,0.0,0.0,0.0
6,109,20.543226810609998,21.788980001662804,6.478348404550665,5.539899545342112,40.07685459106282,4.3014744445674475
6,110,13.817323428609429,17.9895786893142,11.920515157383713,13.849857715950044,35.20426944189662,61.64358184238075
6,111,38.71350155094939,40.74173787888448,31.258843170503862,33.281351343290716,173.32079927871604,387.69220685949125
6,112,41.48529703175046,40.69288396299896,30.722733576560717,31.037562978377256,176.78963965063036,394.8840345968966
6,113,53.29159968974973,46.70968766411508,37.491222872275834,35.310121808724105,229.01079333089749,542.3690739925655
6,114,65.17898956128244,52.4697525337885,37.97638119662543,37.387640202676174,288.46498906644786,706.5707500181669
6,115,10.392123831056727,12.45504835621521,8.149633687425382,7.199134229971395,13.800694312295576,13.537911943900609
6,116,6.011956221144652,5.852920212400827,1.979178968770251,1.084289326403698,10.536111668498023,0.9230776320266253
6,117,15.9291958823588,16.777225447510236,6.825976788855282,3.174659436717671,33.934538973639675,4.680270703825637
6,118,19.762087081079272,21.13511959775247,8.092494289678442,6.600823025039164,41.97328728097405,5.142989219570744
6,119,24.062881423204082,26.719438202740932,7.718152137316558,5.969053298544377,50.550827084515745,8.508966466148376
6,120,36.69464437267404,23.770771754130898,25.632659817486047,11.5234119348252,9.939537545956878,9.86585939954033
6,121,131.4084311575418,90.00210197558816,81.40538962217492,53.141870427714316,40.45011741902339,41.08328681112315
6,122,149.04431174326157,102.42797167275467,100.07112607440756,61.75871915875491,44.757099055709276,42.601051442130796
6,123,343.4870406709403,279.89713867319995,332.85475693705365,157.98356506209078,101.95323477634297,93.2174124519527
6,124,0.0,0.0,0.0,0.0,0.0,0.0
6,125,423.41089344333545,369.68657751688795,453.7595712496607,212.94170111418777,130.55523798451654,116.12933464012323
6,126,0.0,0.0,0.0,0.0,0.0,0.0
6,127,0.0,0.0,0.0,0.0,0.0,0.0
6,128,0.0,0.0,0.0,0.0,0.0,0.0
6,129,668.4728299508503,637.0961536562949,851.0234395319552,430.9216563267113,273.9901685409625,234.9991835487192
6,130,724.4808679409759,701.8943609752705,949.2367913517979,478.14481669596466,311.4309461514748,260.1782349723484
6,131,0.0,0.0,0.0,0.0,0.0,0.0
6,132,0.0,0.0,0.0,0.0,0.0,0.0
6,133,0.0,0.0,0.0,0.0,0.0,0.0
6,134,174.7381633860785,189.1051870428826,107.70316757031075,92.60564939859631,78.31536232940782,62.60780130090279
6,135,0.0,0.0,0.0,0.0,0.0,0.0
6,136,0.0,0.0,0.0,0.0,0.0,0.0
6,137,0.0,0.0,0.0,0.0,0.0,0.0
6,138,0.0,0.0,0.0,0.0,0.0,0.0
6,139,0.0,0.0,0.0,0.0,0.0,0.0
6,140,0.0,0.0,0.0,0.0,0.0,0.0
6,141,524.1485210500057,696.6134666310345,401.9158843541164,351.08099437936556,325.02660661739594,273.966031057655
6,142,0.0,0.0,0.0,0.0,0.0,0.0
6,143,0.0,0.0,0.0,0.0,0.0,0.0
6,144,729.2095455841162,880.7538278322847,557.6305558272127,492.77269197625407,462.1973293980395,397.870573427871
6,145,125.6976327701032,146.58669633244205,101.04537708603551,86.32659529611257,82.76359680196843,71.25301595171656
6,146,0.0,0.0,0.0,0.0,0.0,0.0
6,147,0.0,0.0,0.0,0.0,0.0,0.0
6,148,597.2614806756718,762.754979217447,458.3555969590537,400.36191086770265,373.5413781879545,320.35348568302993
6,149,127.69331659193529,249.82213897149097,123.27079885297563,105.39093068776565,100.1287725264741,78.57461378350727
6,150,0.0,0.0,0.0,0.0,0.0,0.0
6,151,0.0,0.0,0.0,0.0,0.0,0.0
6,152,0.0,0.0,0.0,0.0,0.0,0.0
6,153,0.0,0.0,0.0,0.0,0.0,0.0
6,154,133.6928350539165,113.4255549213894,100.98766169314868,93.53449770699609,188.52058650821002,229.05665505089922
6,155,74.78613635287483,233.57245304524324,110.9233528507524,77.76480686943324,67.42213076984328,58.14663862752754
6,156,766.5378345307765,1625.1696734294542,670.1387902796918,407.05100662354675,337.9616274966484,259.64407292538124
6,157,0.0,0.0,0.0,0.0,0.0,0.0
6,158,58.46829600116132,60.17807994262757,41.94050334750027,35.84374652175214,27.99358527513415,24.5090870090916
6,159,0.0,0.0,0.0,0.0,0.0,0.0
6,160,12.012556712352016,10.809822607271231,5.252815658043157,4.031619537404675,20.944014897189078,2.233404855412761
6,161,139.67309557293578,143.85414410890215,49.449503947700656,37.07969011176055,278.1096932198465,43.206231693072255
6,162,0.0,0.0,0.0,0.0,0.0,0.0
6,163,0.0,0.0,0.0,0.0,0.0,0.0
6,164,0.0,0.0,0.0,0.0,0.0,0.0
6,165,0.0,0.0,0.0,0.0,0.0,0.0
6,166,0.0,0.0,0.0,0.0,0.0,0.0
6,167,0.0,0.0,0.0,0.0,0.0,0.0
6,168,2031.5918705514794,2167.0006488898475,1409.3579113233125,955.4223094747381,783.445978753119,674.722583399688
6,169,2920.3566196744828,3585.3931276895746,2566.786390066575,1466.9022167114401,1165.9704800763452,1007.7177464339725
6,170,0.0,0.0,0.0,0.0,0.0,0.0
6,171,0.0,0.0,0.0,0.0,0.0,0.0
6,172,2919.286975691473,3585.6657864641948,2568.8893015130907,1466.0312173297673,1166.7863984875778,1009.4416377195131
6,173,2917.527912624441,3584.262350000643,2568.5654031477675,1466.417365159093,1166.6202575948523,1008.3693927572072
6,174,0.0,0.0,0.0,0.0,0.0,0.0
6,175,2918.61651980922,3583.888726140299,2567.9964435669926,1465.7999796155927,1165.9515140869448,1008.3870334472726
6,176,2920.3040724564758,3584.304838192216,2568.6117639372046,1466.5184808224121,1165.3250784102925,1008.0277258684806
6,177,0.0,0.0,0.0,0.0,0.0,0.0
6,178,2918.3294762218907,3585.7016900134863,2567.9407591551926,1466.7201501266397,1165.2965132980053,1007.731034360415
6,179,0.0,0.0,0.0,0.0,0.0,0.0
6,180,0.0,0.0,0.0,0.0,0.0,0.0
6,181,0.0,0.0,0.0,0.0,0.0,0.0
6,182,0.0,0.0,0.0,0.0,0.0,0.0
6,183,52.88534096698731,102.53422662252453,44.89978280360077,37.1137094356525,33.07574165340152,27.949499138507335
6,184,0.0,0.0,0.0,0.0,0.0,0.0
6,185,0.0,0.0,0.0,0.0,0.0,0.0
6,186,0.0,0.0,0.0,0.0,0.0,0.0
6,187,0.0,0.0,0.0,0.0,0.0,0.0
6,188,359.82829164650104,273.69637469811494,155.8205469242831,136.7412418133226,119.32747515470177,103.98520278913719
6,189,0.0,0.0,0.0,0.0,0.0,0.0
6,190,881.4771489951543,888.883111612258,670.3140664544861,465.96877762280036,406.5356819912558,371.91795815718854
6,191,951.7119309449614,1336.951616776245,753.1360443704846,514.5226118983666,363.631554731784,256.24769876408055
6,192,0.0,0.0,0.0,0.0,0.0,0.0
6,193,0.0,0.0,0.0,0.0,0.0,0.0
6,194,0.0,0.0,0.0,0.0,0.0,0.0
6,195,0.0,0.0,0.0,0.0,0.0,0.0
6,196,36.95429349946037,41.2341816257525,24.435831187082467,21.104853900097744,18.018564246495394,15.925709235707451
6,197,35.49800764414536,34.6072192256305,48.48818281640584,27.061880517351515,17.820250619301866,16.296053789375325
6,198,57.79753575054744,68.19129170987607,95.89160124530103,55.03942868247911,39.19613336573445,32.237590465647656
6,199,0.0,0.0,0.0,0.0,0.0,0.0
6,200,0.0,0.0,0.0,0.0,0.0,0.0
6,201,16.76119445677183,14.795265290434813,22.77854137942112,14.253689059105039,10.984590693215072,9.590638131399782
6,202,7.541970920606926,7.457093661271084,8.751849626828713,6.611136890411451,5.216071279356599,3.206993618756556
6,203,27.77698948502069,20.817374137141552,32.809682560531684,22.356271746587257,18.32744203728273,16.41178454698572
6,204,2045.3023661365535,3668.5622582248543,2889.3335765862794,2654.319261579612,1863.6579804596972,1224.3398051634567
6,205,140.7625982513349,149.86894593193628,107.34163353116408,78.77624988664468,58.6796198051573,46.328076545241515
6,206,274.47464978112475,414.5543715514148,229.52156020827033,178.68053901361142,144.69431165222812,114.98489887332354
6,207,275.1941173380445,415.96057357777534,230.76754012840462,180.92067951057638,146.51989454426388,114.41670407032342
6,208,0.0,0.0,0.0,0.0,0.0,0.0
6,209,503.0704534264612,546.7773139047898,378.12964430600505,285.07764856428275,218.7577357145142,167.49930769201595
6,210,0.0,0.0,0.0,0.0,0.0,0.0
6,211,243.8063936463374,392.7846598475916,195.22868594013414,152.70571511847845,166.32803252466297,124.70680225830247
6,212,0.0,0.0,0.0,0.0,0.0,0.0
6,213,0.0,0.0,0.0,0.0,0.0,0.0
6,214,0.0,0.0,0.0,0.0,0.0,0.0
6,215,62.561717392060764,262.94377778562466,90.4254110433688,83.3728562738321,541.8077262724536,432.69085227587294
6,216,43.6358390135992,125.23841458102197,62.34620628861584,184.73846541315646,355.2099715667142,485.47283628383343
6,217,116.47978804182847,404.53425043775286,167.47739177154529,300.5670613208182,985.9849329484697,1170.8376776647356
6,218,0.0,0.0,0.0,0.0,0.0,0.0
6,219,0.0,0.0,0.0,0.0,0.0,0.0
6,220,11.769258319800043,13.04446796874171,5.113144582058578,7.746400973476878,63.52040224528502,167.7013219206979
6,221,0.0,0.0,0.0,0.0,0.0,0.0
6,222,175.25635806358184,398.72591035490643,268.70137732660237,546.3637223172474,444.38778259656897,599.1036974794773
6,223,0.0,0.0,0.0,0.0,0.0,0.0
6,224,0.0,0.0,0.0,0.0,0.0,0.0
6,225,0.0,0.0,0.0,0.0,0.0,0.0
6,226,0.0,0.0,0.0,0.0,0.0,0.0
6,227,1009.999983408032,1362.6255381766985,982.2927405619946,714.2738781603946,599.9518475709157,510.0026713972295
6,228,1107.2609396205362,1489.4474910111164,1074.9977447490385,779.6282448720916,656.7667278372536,556.9076484282583
6,229,3332.26458242713,4359.0541188949965,3192.4527793025486,1875.452451939107,1289.2183329689692,963.621696335592
6,230,3349.550197305659,4384.806001248368,3211.7253586194256,1884.960955199864,1296.3562503624846,966.5773960438136
6,231,0.0,0.0,0.0,0.0,0.0,0.0
6,232,0.0,0.0,0.0,0.0,0.0,0.0
6,233,0.0,0.0,0.0,0.0,0.0,0.0
6,234,0.0,0.0,0.0,0.0,0.0,0.0
6,235,0.0,0.0,0.0,0.0,0.0,0.0
6,236,0.0,0.0,0.0,0.0,0.0,0.0
6,237,294.80122565283114,783.2136648146491,240.46626372065865,162.4879961737169,1483.7797726288225,951.8085045941089
6,238,349.48258519560045,865.0765476501517,282.25881005114957,194.68052939817093,1689.9255195816902,1011.0950863145146
6,239,456.03265910679175,1022.7641421736188,358.1726932723472,259.2063019199629,2090.155707324528,1125.631030248557
6,240,498.57375310719425,1059.3282812689397,384.54791732017327,281.96866485366445,2198.3915685817296,1150.5038480630385
6,241,173.02880133404534,159.9711851590668,133.79098056465295,118.38010478885188,130.18038960605668,108.57648518009685
6,242,515.6795074608723,1073.0244340114327,394.0349506137144,289.1166467079372,2243.3407550536895,1159.2380806209994
6,243,538.7474701355844,1101.4934567234702,411.0050081252477,304.66717163610235,2262.418460090088,1173.639072394151
6,244,5529.0718560951,8531.76906112531,4516.092451381332,3358.385828430893,5763.654320049632,4033.757116011073
6,245,6019.717287150177,8976.03126122568,4860.763500355691,3642.4431920214506,6087.704855472635,4302.154195428996
6,246,6790.255232384343,9774.823156874136,5487.60401901528,4128.452770735386,8524.614114079826,7068.4661233207225
6,247,161.74656928537695,129.12511907339123,100.71041957042897,82.15680350147782,88.99873837692162,64.12603229269124
6,248,166.71427643994764,134.40754762384574,104.18667089248935,86.27523501895477,96.90199771454046,67.39906208939642
6,249,137.64427841774528,633.5798778075356,281.5581791615362,182.17981813758746,1895.7997816921193,1281.492952574562
6,250,0.0,0.0,0.0,0.0,0.0,0.0
6,251,232.87338202101884,252.91115394185945,168.88095884050114,125.70138407306914,97.37729571901514,73.52330685010301
6,252,71.58093949314849,80.27242174523289,70.38682517779621,54.59176469593227,59.96615550317301,47.464671244121696
6,253,1067.1081852113705,1531.9031335067527,849.2438257960384,574.0413570045401,405.88834366307844,285.45331012738836
6,254,94.13813216817691,47.26345625254041,30.13931016863321,22.16584295336121,22.302358404410022,17.415617355650262
6,255,158.6047047535605,120.7335375040363,60.667150858673146,48.034590762452154,36.33104285117625,25.974537072904283
6,256,0.0,0.0,0.0,0.0,0.0,0.0
6,257,1985.8922151510058,3067.712912368913,1612.1996356283883,1034.4800758595559,724.7381043438504,507.1858024212244
6,258,0.0,0.0,0.0,0.0,0.0,0.0
6,259,73.57077392747499,80.18400897321786,69.3174891169092,51.05230259741976,61.20760336257792,48.061549477920295
6,260,0.0,0.0,0.0,0.0,0.0,0.0
6,261,179.9191668757526,143.57883362545584,111.11937563364219,91.06224260843794,101.55497064442089,69.77241559516855
6,262,51.77222335109905,97.80495449233007,42.65828967265079,34.2904588213343,32.70530635780605,28.280914434307025
6,263,175.1589840733771,188.38187225321133,106.73497283669866,89.98114454172931,76.39932720992945,65.06259254500414
6,264,0.0,0.0,0.0,0.0,0.0,0.0
6,265,0.0,0.0,0.0,0.0,0.0,0.0
6,266,8122.928290997811,11885.477395418608,6649.151243301915,4942.603541666909,14511.483994498763,10721.597974744769
6,267,0.0,0.0,0.0,0.0,0.0,0.0
6,268,0.0,0.0,0.0,0.0,0.0,0.0
6,269,2326.8666512329382,2330.81205819248,2511.4533274440296,2672.0012493494314,1434.2195569701673,957.520663480577
6,270,833.2406185759398,1138.2418555160111,656.126814694261,457.33135430309244,323.226975929277,227.29524630045958
6,271,6439.7361391540635,10995.26901892838,5880.4006578538465,3789.907038146663,2734.9313374103513,1989.152363347347
6,272,0.0,0.0,0.0,0.0,0.0,0.0
6,273,2946.24945030509,4677.239830851316,2408.4472600021613,1516.8787720708362,1059.9360159335538,743.6092413776903
6,274,0.0,0.0,0.0,0.0,0.0,0.0
6,275,21151.905855926743,33840.09941459844,23126.230624070504,12490.118970204738,6348.7377593116735,3795.4313545551354
6,276,0.0,0.0,0.0,0.0,0.0,0.0
6,277,816.2727894882795,2383.1653934072774,1937.9393446686354,1048.9142595586693,489.80634256941426,308.21222065928566
6,278,166.0259064457005,156.2254786416567,83.89893461082012,58.511010779953175,49.506064486588436,43.119986400617115
6,279,658.8091947759796,1086.6524456374011,570.2662665439095,224.34413125290186,104.1410809640803,52.060261943326154
6,280,2052.8906784196547,3679.1113905836814,2898.5116296298315,2660.268035859532,1870.707181558751,1228.7575807507696
6,281,89.12455666798735,91.70264191319082,83.66123596821353,77.5352980070845,81.00156515744193,75.91392835947363
6,282,0.0,0.0,0.0,0.0,0.0,0.0
6,283,10.082123102914114,22.31586708905261,11.115096263052672,23.728922921335784,23.111709173089622,36.910875425966125
6,284,70.0633974526486,129.47902306500276,49.72911741288743,34.54468413496296,344.4356788226962,696.6854230535031
6,285,27926.369500522345,32982.84274211164,25200.369587748137,15717.037197192341,9606.866945826156,6939.006315522113
6,286,7.119033563561,6.11661700622488,4.325028098714121,21.065102150339882,20.171680272760447,63.0070874483154
6,287,29349.174206104846,34926.655947499734,26805.370802283713,16278.514318585227,9991.168483808766,6974.280507939974
6,288,14638.227011574903,21503.204269163787,25232.287783414296,15877.691709259656,6101.841979420218,2835.1528359593603
6,289,0.0,0.0,0.0,0.0,0.0,0.0
6,290,2957.8035059411013,7477.921193582246,7853.273538587265,6213.6100359934535,3797.6212163036926,2389.3658239128545
6,291,609.2899718195455,856.4777714324812,479.5459282058428,256.80959205939604,149.3684672016206,96.92788951221904
6,292,0.0,0.0,0.0,0.0,0.0,0.0
6,293,0.0,0.0,0.0,0.0,0.0,0.0
6,294,159.42562791434594,148.3348245403192,124.15929109637844,110.70711490605109,120.66964815050821,99.68202585496493
6,295,68.05470428918363,72.39660796960115,69.84832156821932,66.21101780842258,62.42967400375867,61.072751009558026
6,296,33.88920054811657,30.772250769396397,31.33450122386924,25.630969759368,27.27794615290627,25.722840238931198
6,297,2067.3785463582135,3710.013056378835,2919.7948505923755,2683.7435354073314,1884.0784209659764,1239.3772005636001
6,298,0.0,0.0,0.0,0.0,0.0,0.0
6,299,0.0,0.0,0.0,0.0,0.0,0.0
6,300,0.0,0.0,0.0,0.0,0.0,0.0
6,301,20.735188078121123,20.98616045036525,6.928862417238506,6.017744261150848,40.82820954169031,6.455112217296849
6,302,0.0,0.0,0.0,0.0,0.0,0.0
6,303,0.0,0.0,0.0,0.0,0.0,0.0
6,304,0.0,0.0,0.0,0.0,0.0,0.0
6,305,0.0,0.0,0.0,0.0,0.0,0.0
6,306,0.0,0.0,0.0,0.0,0.0,0.0
6,307,0.0,0.0,0.0,0.0,0.0,0.0
6,308,0.0,0.0,0.0,0.0,0.0,0.0
6,309,0.0,0.0,0.0,0.0,0.0,0.0
6,310,0.0,0.0,0.0,0.0,0.0,0.0
6,311,0.0,0.0,0.0,0.0,0.0,0.0
6,312,0.0,0.0,0.0,0.0,0.0,0.0
6,313,0.0,0.0,0.0,0.0,0.0,0.0
6,314,0.0,0.0,0.0,0.0,0.0,0.0
6,315,0.0,0.0,0.0,0.0,0.0,0.0
6,316,0.0,0.0,0.0,0.0,0.0,0.0
6,317,0.0,0.0,0.0,0.0,0.0,0.0
6,318,0.0,0.0,0.0,0.0,0.0,0.0
6,319,0.0,0.0,0.0,0.0,0.0,0.0
6,320,23.293302215710895,25.191851026684454,8.511743120580393,4.984418407337821,51.72111133257595,8.937261517506498
7,1,103.32972988379007,154.7289905852545,77.69604155618906,60.44122622406805,70.08481172526905,52.62753747064383
7,2,102.44969681499619,154.97570719286003,78.62013457874642,59.643190204029935,72.74427019083964,51.24232979979713
7,3,0.0,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0,0.0
7,5,0.0,0.0,0.0,0.0,0.0,0.0
7,6,667.7327456847831,1379.0886253667238,576.9102719705196,411.8509563912617,599.0002987272146,431.64230432241186
7,7,749.2408516495258,1586.8570907361825,661.6184178979817,459.5567094782604,660.8001100023893,481.3061542607633
7,8,766.6259651760745,1637.2919707601334,681.5906388828018,468.17483394337063,676.1423913534553,494.95249484380554
7,9,774.0017913901975,1655.0633520892338,688.7686387399289,473.74012809416183,683.4900701017307,500.0253321994511
7,10,794.8807163578169,1711.109351570691,712.3743293735218,485.732404432015,699.5944161730141,512.1353113981102
7,11,844.548311074442,1841.9229103724665,763.319449152815,512.5182272987704,738.7963411429946,544.3510436313977
7,12,958.7726840217205,2118.33414710738,899.1249215489543,603.5075441926544,834.6730736121332,616.8776272935588
7,13,0.0,0.0,0.0,0.0,0.0,0.0
7,14,49.2203225800138,80.95888433475123,39.75151222755431,31.10353373688602,66.64896367270477,31.617883491188504
7,15,79.7589696260319,132.09445286556843,61.88093540780834,49.289102080447094,106.91761529291736,51.669576097769024
7,16,79.26454871077749,135.69941801272546,62.69216288688976,49.419812385044295,109.7786944979735,51.851899371538444
7,17,1404.0108714799883,3223.6112393192484,1443.1680333081463,1001.415861194817,1520.9832294271375,1282.8645196902128
7,18,1604.6516579642805,3593.187331019162,1608.9862365320564,1135.9686283009678,1722.7521725234158,1440.3407694659581
7,19,0.0,0.0,0.0,0.0,0.0,0.0
7,20,0.0,0.0,0.0,0.0,0.0,0.0
7,21,0.0,0.0,0.0,0.0,0.0,0.0
7,22,139.8021183384454,156.5261804432324,104.86835781182312,76.07167091793693,60.515603291338856,43.95435204890267
7,23,177.19974250046096,191.275633332791,133.08369063742668,98.64838001673974,76.46410099599875,57.59805582559484
7,24,551.2660709495849,654.2423698313937,384.99951059365304,292.7020458083751,234.29606089149934,178.87178993287222
7,25,263.5171074867071,396.4448109128468,222.63450816424975,172.91655527454114,138.3183420466052,110.97330076442677
7,26,0.0,0.0,0.0,0.0,0.0,0.0
7,27,0.0,0.0,0.0,0.0,0.0,0.0
7,28,280.84235252303466,420.4534667809207,236.2695872228644,185.36366393460074,146.69986852274758,117.58928217708514
7,29,0.0,0.0,0.0,0.0,0.0,0.0
7,30,0.0,0.0,0.0,0.0,0.0,0.0
7,31,1628.645015827944,2029.803550170635,1188.7638503080486,916.4927406825072,734.7504679502268,580.7972473734653
7,32,1694.6598798261791,2099.1179542854966,1236.0187969976844,953.4202385639638,769.5337780177799,606.2557688492333
7,33,2605.7808816961715,3045.1460964911084,1925.698799877408,1458.8732787881581,1208.322753350638,972.5363837663552
7,34,4991.799423497356,7431.84165215357,4105.640412639709,3054.4736436446824,3504.3295561425552,2859.1003594931985
7,35,0.0,0.0,0.0,0.0,0.0,0.0
7,36,0.0,0.0,0.0,0.0,0.0,0.0
7,37,0.0,0.0,0.0,0.0,0.0,0.0
7,38,0.0,0.0,0.0,0.0,0.0,0.0
7,39,0.0,0.0,0.0,0.0,0.0,0.0
7,40,0.0,0.0,0.0,0.0,0.0,0.0
7,41,0.0,0.0,0.0,0.0,0.0,0.0
